,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
11165,aston martin,v8 vantage,2015,premium unleaded (required),430.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,132495
11166,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,148795
11167,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,134295
11168,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,103300
11169,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,126995
11170,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,117800
11171,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,141495
11172,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,135795
11173,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,154495
11174,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,139995
11175,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,109000
11176,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,121295
11177,aston martin,v8 vantage,2016,premium unleaded (required),430.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,123500
11178,audi,v8,1992,regular unleaded,276.0,8.0,automatic,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,18,13,3105,2000
11179,audi,v8,1993,regular unleaded,276.0,8.0,automatic,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,18,13,3105,2149
11180,audi,v8,1994,regular unleaded,276.0,8.0,automatic,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,18,13,3105,2239
11181,volvo,v90,1998,regular unleaded,181.0,6.0,automatic,rear wheel drive,4.0,Luxury,Midsize,Wagon,23,16,870,2200
11206,aston martin,vanquish,2014,premium unleaded (required),565.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,296295
11207,aston martin,vanquish,2014,premium unleaded (required),565.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,278295
11208,aston martin,vanquish,2015,premium unleaded (required),568.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,301695
11209,aston martin,vanquish,2015,premium unleaded (required),568.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,283695
11210,aston martin,vanquish,2016,premium unleaded (required),568.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,287650
11211,aston martin,vanquish,2016,premium unleaded (required),568.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,305650
11212,aston martin,vanquish,2016,premium unleaded (required),568.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,302695
11213,aston martin,vanquish,2016,premium unleaded (required),568.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,320695
11216,hyundai,veloster,2014,regular unleaded,201.0,4.0,automatic,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23300
11217,hyundai,veloster,2014,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19050
11218,hyundai,veloster,2014,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,21650
11219,hyundai,veloster,2014,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,21650
11220,hyundai,veloster,2014,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22300
11221,hyundai,veloster,2014,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22300
11222,hyundai,veloster,2014,regular unleaded,138.0,4.0,manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,17800
11223,hyundai,veloster,2014,regular unleaded,138.0,4.0,manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,17800
11224,hyundai,veloster,2014,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19050
11225,hyundai,veloster,2014,regular unleaded,138.0,4.0,manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,17800
11226,hyundai,veloster,2014,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21300
11227,hyundai,veloster,2014,regular unleaded,201.0,4.0,automatic,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23300
11228,hyundai,veloster,2014,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19050
11229,hyundai,veloster,2015,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,19250
11230,hyundai,veloster,2015,regular unleaded,201.0,4.0,automatic,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23600
11231,hyundai,veloster,2015,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,21950
11232,hyundai,veloster,2015,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,21950
11233,hyundai,veloster,2015,regular unleaded,138.0,4.0,manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,18000
11234,hyundai,veloster,2015,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22600
11235,hyundai,veloster,2015,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21600
11236,hyundai,veloster,2016,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19100
11237,hyundai,veloster,2016,regular unleaded,132.0,4.0,manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,27,1439,18000
11238,hyundai,veloster,2016,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,23950
11239,hyundai,veloster,2016,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,21600
11240,hyundai,veloster,2016,regular unleaded,132.0,4.0,automated_manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19100
11241,hyundai,veloster,2016,regular unleaded,132.0,4.0,manual,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,27,1439,18000
11242,hyundai,veloster,2016,regular unleaded,201.0,4.0,automated_manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,27,1439,23800
11243,hyundai,veloster,2016,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,22600
11244,hyundai,veloster,2016,regular unleaded,201.0,4.0,automated_manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,27,1439,23800
11245,hyundai,veloster,2016,regular unleaded,201.0,4.0,manual,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,22600
11268,toyota,venza,2013,regular unleaded,181.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,31510
11269,toyota,venza,2013,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,39020
11270,toyota,venza,2013,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,31120
11271,toyota,venza,2013,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,37570
11272,toyota,venza,2013,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,29670
11273,toyota,venza,2013,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,33330
11274,toyota,venza,2013,regular unleaded,181.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,27850
11275,toyota,venza,2013,regular unleaded,181.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,32960
11276,toyota,venza,2013,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,34780
11277,toyota,venza,2013,regular unleaded,181.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,29300
11278,toyota,venza,2014,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,29770
11279,toyota,venza,2014,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,39570
11280,toyota,venza,2014,regular unleaded,181.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,29400
11281,toyota,venza,2014,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,33630
11282,toyota,venza,2014,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,35080
11283,toyota,venza,2014,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,31220
11284,toyota,venza,2014,regular unleaded,181.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,27950
11285,toyota,venza,2014,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,38120
11286,toyota,venza,2014,regular unleaded,181.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,31810
11287,toyota,venza,2014,regular unleaded,181.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,33260
11288,toyota,venza,2015,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,35600
11289,toyota,venza,2015,regular unleaded,181.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,33560
11290,toyota,venza,2015,regular unleaded,268.0,6.0,automatic,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,39940
11291,toyota,venza,2015,regular unleaded,181.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,29065
11292,toyota,venza,2015,regular unleaded,181.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,32110
11293,toyota,venza,2015,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,34150
11294,toyota,venza,2015,regular unleaded,181.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,30515
11295,hyundai,veracruz,2010,regular unleaded,260.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1439,35895
11296,hyundai,veracruz,2010,regular unleaded,260.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1439,28145
11297,hyundai,veracruz,2010,regular unleaded,260.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1439,34195
11298,hyundai,veracruz,2010,regular unleaded,260.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1439,30045
11299,hyundai,veracruz,2011,regular unleaded,260.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,28345
11300,hyundai,veracruz,2011,regular unleaded,260.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,34395
11301,hyundai,veracruz,2011,regular unleaded,260.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,36095
11302,hyundai,veracruz,2011,regular unleaded,260.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,30245
11303,hyundai,veracruz,2012,regular unleaded,260.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,30245
11304,hyundai,veracruz,2012,regular unleaded,260.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,36195
11305,hyundai,veracruz,2012,regular unleaded,260.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,34495
11306,hyundai,veracruz,2012,regular unleaded,260.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,28345
11308,buick,verano,2015,premium unleaded (recommended),250.0,4.0,automatic,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,155,29215
11317,buick,verano,2016,premium unleaded (recommended),250.0,4.0,automatic,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,155,28670
11330,nissan,versa note,2015,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17930
11331,nissan,versa note,2015,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,18660
11332,nissan,versa note,2015,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17960
11333,nissan,versa note,2015,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,16330
11334,nissan,versa note,2015,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,15430
11335,nissan,versa note,2015,regular unleaded,109.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,2009,14180
11336,nissan,versa note,2015,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17530
11337,nissan,versa note,2016,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,16380
11338,nissan,versa note,2016,regular unleaded,109.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,2009,14230
11339,nissan,versa note,2016,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17980
11340,nissan,versa note,2016,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,18710
11341,nissan,versa note,2016,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,15480
11342,nissan,versa note,2017,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,15480
11343,nissan,versa note,2017,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,17980
11344,nissan,versa note,2017,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,16380
11345,nissan,versa note,2017,regular unleaded,109.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,18710
11362,bugatti,veyron 16.4,2008,premium unleaded (required),1001.0,16.0,automated_manual,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,14,8,820,2065902
11363,bugatti,veyron 16.4,2008,premium unleaded (required),1001.0,16.0,automated_manual,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,14,8,820,1500000
11364,bugatti,veyron 16.4,2009,premium unleaded (required),1001.0,16.0,automated_manual,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,14,8,820,1705769
11366,pontiac,vibe,2009,regular unleaded,132.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,210,16100
11367,pontiac,vibe,2009,regular unleaded,158.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,16495
11368,pontiac,vibe,2009,regular unleaded,158.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,20875
11369,pontiac,vibe,2009,regular unleaded,158.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,210,20475
11370,pontiac,vibe,2010,regular unleaded,158.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,210,20275
11371,pontiac,vibe,2010,regular unleaded,132.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,210,16100
11372,pontiac,vibe,2010,regular unleaded,158.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,20875
11373,pontiac,vibe,2010,regular unleaded,158.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,17445
11374,acura,vigor,1992,regular unleaded,176.0,5.0,manual,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000
11375,acura,vigor,1992,regular unleaded,176.0,5.0,manual,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000
11376,acura,vigor,1993,regular unleaded,176.0,5.0,manual,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000
11377,acura,vigor,1993,regular unleaded,176.0,5.0,manual,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000
11378,acura,vigor,1994,regular unleaded,176.0,5.0,manual,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000
11379,acura,vigor,1994,regular unleaded,176.0,5.0,manual,front wheel drive,4.0,Luxury,Midsize,Sedan,24,18,204,2000
11380,dodge,viper,2015,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,107995
11381,dodge,viper,2015,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,94995
11382,dodge,viper,2015,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,84995
11383,dodge,viper,2015,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,94995
11384,dodge,viper,2016,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,95895
11385,dodge,viper,2016,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,87895
11386,dodge,viper,2016,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,118795
11387,dodge,viper,2016,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,107995
11388,dodge,viper,2016,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,95895
11389,dodge,viper,2017,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,95895
11390,dodge,viper,2017,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,87895
11391,dodge,viper,2017,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,118795
11392,dodge,viper,2017,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,95895
11393,dodge,viper,2017,premium unleaded (required),645.0,10.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,107995
11394,aston martin,virage,2012,premium unleaded (required),490.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,18,13,259,208295
11395,aston martin,virage,2012,premium unleaded (required),490.0,12.0,automatic,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,18,13,259,223295
11416,chrysler,voyager,2002,regular unleaded,150.0,4.0,automatic,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,17,1013,19155
11422,plymouth,voyager,1999,flex-fuel (unleaded/E85),158.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,22,16,535,2166
11423,plymouth,voyager,1999,flex-fuel (unleaded/E85),158.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,22,16,535,2110
11425,plymouth,voyager,2000,flex-fuel (unleaded/E85),158.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,535,2317
11448,rolls-royce,wraith,2014,premium unleaded (required),624.0,12.0,automatic,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,86,284900
11449,rolls-royce,wraith,2015,premium unleaded (required),624.0,12.0,automatic,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,86,294025
11450,rolls-royce,wraith,2016,premium unleaded (required),624.0,12.0,automatic,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,86,304350
11451,subaru,wrx,2015,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,37395
11452,subaru,wrx,2015,premium unleaded (recommended),268.0,4.0,automatic,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,31195
11453,subaru,wrx,2015,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,38495
11454,subaru,wrx,2015,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,34495
11455,subaru,wrx,2015,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,28,21,640,29995
11456,subaru,wrx,2015,premium unleaded (recommended),268.0,4.0,automatic,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,29695
11457,subaru,wrx,2015,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,28,21,640,26295
11458,subaru,wrx,2015,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,28,21,640,28495
11459,subaru,wrx,2016,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,34695
11460,subaru,wrx,2016,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,39995
11461,subaru,wrx,2016,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,28895
11462,subaru,wrx,2016,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,38995
11463,subaru,wrx,2016,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,30395
11464,subaru,wrx,2016,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,39995
11465,subaru,wrx,2016,premium unleaded (recommended),268.0,4.0,automatic,all wheel drive,4.0,Performance,Compact,Sedan,24,18,640,31595
11466,subaru,wrx,2016,premium unleaded (recommended),268.0,4.0,automatic,all wheel drive,4.0,Performance,Compact,Sedan,24,18,640,30095
11467,subaru,wrx,2016,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,26595
11468,subaru,wrx,2017,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,39995
11469,subaru,wrx,2017,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,26695
11470,subaru,wrx,2017,premium unleaded (recommended),268.0,4.0,automatic,all wheel drive,4.0,Performance,Compact,Sedan,24,18,640,30195
11471,subaru,wrx,2017,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,39995
11472,subaru,wrx,2017,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,30995
11473,subaru,wrx,2017,premium unleaded (recommended),268.0,4.0,automatic,all wheel drive,4.0,Performance,Compact,Sedan,24,18,640,32195
11474,subaru,wrx,2017,premium unleaded (recommended),268.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,27,20,640,28995
11475,subaru,wrx,2017,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,35195
11483,bmw,x1,2015,premium unleaded (required),240.0,4.0,automatic,rear wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,34,23,3916,31200
11484,bmw,x1,2015,premium unleaded (required),240.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,32,22,3916,33000
11485,bmw,x1,2015,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,27,18,3916,39100
11486,bmw,x1,2016,premium unleaded (required),228.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,32,22,3916,34800
11487,bmw,x1,2017,premium unleaded (required),228.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,32,23,3916,33100
11488,bmw,x1,2017,premium unleaded (required),228.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,31,22,3916,35100
11489,bmw,x3,2015,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,26,19,3916,45500
11490,bmw,x3,2015,premium unleaded (required),240.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,3916,40500
